西直门,116.361465,39.947089
车公庄,116.362365,39.93848
阜成门,116.362653,39.929683
复兴门,116.36312,39.91311
长椿街,116.369839,39.905445
宣武门,116.380799,39.905832
和平门,116.39068,39.906441
前门,116.404375,39.906493
崇文门,116.42381,39.90741
北京站,116.433547,39.911201
建国门,116.44077,39.914549
朝阳门,116.441111,39.930679
东四十条,116.440572,39.939891
东直门,116.440249,39.947442
雍和宫,116.423253,39.955655
安定门,116.414629,39.955517
鼓楼大街,116.399933,39.955434
积水潭,116.3792,39.954743
